timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730829745340,1,INSERT,1005,452.10,42.30,45.24,44.29,46.05,54.75,200.45
1730829745340,2,INSERT,502,77.12,48.35,53.02,52.26,56.16,66.56,75.65
1730829745340,3,INSERT,51,103.36,50.11,66.48,63.49,81.09,92.48,103.36
1730829745843,0,INSERT,1669,685.05,42.66,50.82,49.31,56.77,76.09,93.44
1730829745843,1,INSERT,1005,89.53,42.94,48.21,47.68,52.03,58.14,87.04
1730829745843,2,INSERT,503,213.76,48.74,54.37,53.34,57.31,78.66,95.94
1730829745843,3,INSERT,50,113.09,61.98,76.17,74.43,87.87,113.09,113.09
1730829746345,0,INSERT,1669,790.53,42.18,52.67,49.89,59.01,74.17,649.73
1730829746345,1,INSERT,1005,71.36,43.55,51.63,51.30,54.91,63.71,69.69
1730829746345,2,INSERT,502,70.53,48.80,53.26,52.83,56.03,66.50,69.89
1730829746345,3,INSERT,50,105.15,60.77,77.54,74.69,91.65,105.15,105.15
1730829746848,0,INSERT,1740,1282.05,47.30,52.33,50.27,55.77,74.43,138.50
1730829746848,1,INSERT,1005,397.82,43.10,53.17,51.81,57.98,67.84,148.99
1730829746848,2,INSERT,503,94.53,48.77,53.54,52.90,56.38,70.46,91.90
1730829746848,3,INSERT,50,117.18,59.46,74.64,71.30,91.65,117.18,117.18
1730829747351,0,INSERT,1563,671.23,41.95,54.45,50.62,64.70,76.09,661.50
1730829747351,1,INSERT,1005,197.76,42.75,52.16,50.85,56.29,73.28,142.34
1730829747351,2,INSERT,502,104.77,48.64,53.98,53.25,57.44,69.06,97.09
1730829747351,3,INSERT,51,126.97,62.50,78.30,75.39,92.35,125.44,126.97
1730829747853,0,INSERT,1722,102.40,42.21,49.12,49.02,54.08,70.33,81.66
1730829747853,1,INSERT,1005,96.25,43.20,49.72,49.79,54.53,67.84,94.91
1730829747853,2,INSERT,503,99.90,48.90,54.12,53.41,56.99,73.22,93.82
1730829747853,3,INSERT,50,103.23,60.38,71.78,69.50,79.68,103.23,103.23
1730829748356,0,INSERT,1668,1121.28,42.34,51.02,48.77,54.62,72.51,747.01
1730829748356,1,INSERT,1004,1372.16,43.14,53.17,51.42,54.75,67.14,810.50
1730829748356,2,INSERT,502,1222.65,46.08,57.95,53.66,57.15,74.75,692.74
1730829748356,3,INSERT,50,100.09,59.78,71.88,68.54,81.47,100.09,100.09
1730829748858,0,INSERT,1693,762.88,42.18,51.71,49.82,56.45,76.93,226.43
1730829748858,1,INSERT,1004,96.00,42.85,53.40,52.80,57.34,69.38,92.16
1730829748858,2,INSERT,502,83.01,49.54,54.63,53.79,58.81,67.90,81.60
1730829748858,3,INSERT,50,95.61,59.46,69.67,67.01,81.15,95.61,95.61
1730829749361,0,INSERT,1558,817.66,47.68,55.30,51.39,64.19,76.29,95.17
1730829749361,1,INSERT,1004,90.88,42.50,49.37,49.44,53.82,63.33,86.21
1730829749361,2,INSERT,503,75.84,48.32,52.40,51.84,55.33,65.25,73.34
1730829749361,3,INSERT,51,82.43,58.91,66.65,64.77,73.15,76.54,82.43
1730829749864,0,INSERT,1593,1738.75,42.24,52.52,49.73,61.73,74.37,86.72
1730829749864,1,INSERT,1004,85.63,47.81,52.69,51.20,58.85,68.73,76.99
1730829749864,2,INSERT,502,95.23,48.77,55.47,53.95,60.77,78.40,92.16
1730829749864,3,INSERT,50,97.15,56.74,69.97,66.69,84.73,97.15,97.15
1730829750366,0,INSERT,1757,133.50,42.30,49.77,49.89,55.42,63.68,112.58
1730829750366,1,INSERT,1004,92.86,48.58,53.02,52.29,56.09,66.69,88.70
1730829750366,2,INSERT,503,97.98,49.06,54.12,53.15,59.04,65.66,74.62
1730829750366,3,INSERT,50,98.56,59.62,69.72,66.81,78.85,98.56,98.56
1730829750869,0,INSERT,1613,837.12,47.23,54.42,51.55,61.05,76.67,199.42
1730829750869,1,INSERT,1004,213.12,42.69,53.48,52.99,57.28,73.86,167.04
1730829750869,2,INSERT,502,90.94,49.09,54.99,54.49,58.62,68.93,73.66
1730829750869,3,INSERT,50,112.70,59.78,71.34,67.90,85.76,112.70,112.70
