timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754574234,0,INSERT,1998,97.53,44.32,52.88,52.26,57.92,79.87,89.73
1730754574735,0,INSERT,1864,872.96,44.70,58.48,54.30,65.92,87.87,794.11
1730754575236,0,INSERT,1985,91.71,44.90,54.31,53.79,59.49,79.74,88.00
1730754575737,0,INSERT,1872,791.55,45.28,58.05,55.20,66.62,86.66,765.44
1730754576238,0,INSERT,1972,171.90,45.60,56.12,55.23,61.98,86.33,105.41
1730754576739,0,INSERT,1883,892.41,45.79,57.04,54.98,65.25,86.14,162.56
1730754577239,0,INSERT,1956,857.60,44.83,53.08,51.77,58.30,79.36,89.34
1730754577740,0,INSERT,1905,753.66,45.25,54.71,52.64,62.40,83.52,149.50
1730754578241,0,INSERT,1938,922.11,44.10,53.07,50.69,59.10,83.07,127.42
1730754578742,0,INSERT,1911,867.33,43.58,55.12,50.43,63.36,88.83,861.70
1730754579243,0,INSERT,1922,148.61,44.42,52.97,50.78,60.51,84.35,99.33
1730754579744,0,INSERT,1928,783.36,44.45,52.46,50.11,59.65,75.78,123.45
1730754580244,0,INSERT,1921,811.52,44.48,52.30,50.02,58.62,81.92,92.48
1730754580745,0,INSERT,1939,232.45,44.51,53.07,50.49,62.27,85.31,120.58
1730754581246,0,INSERT,1896,134.40,44.99,54.19,52.00,62.72,86.85,109.89
1730754581747,0,INSERT,1962,808.96,46.02,56.05,54.53,63.04,78.91,139.39
1730754582248,0,INSERT,1869,907.77,44.70,55.76,53.47,63.01,89.47,105.98
1730754582749,0,INSERT,1987,224.64,45.06,54.03,53.09,59.90,78.46,109.31
1730754583250,0,INSERT,1857,823.29,43.87,56.27,54.02,65.31,90.43,115.20
1730754583750,0,INSERT,2002,140.80,44.22,53.16,52.41,58.72,75.58,104.38
1730754584251,0,INSERT,1850,784.89,44.48,56.51,53.34,66.24,89.09,753.15
1730754584752,0,INSERT,2002,115.33,44.67,53.51,53.31,59.23,66.43,94.78
1730754585253,0,INSERT,1845,822.27,44.10,56.87,54.78,65.98,87.94,160.64
1730754585754,0,INSERT,2002,154.62,44.86,52.31,51.30,57.63,71.36,109.76
1730754586255,0,INSERT,1851,871.93,44.54,54.95,51.84,63.07,80.77,202.11
1730754586755,0,INSERT,2001,100.73,44.45,50.79,50.11,54.30,66.94,76.09
1730754587256,0,INSERT,1835,818.17,45.44,56.52,52.80,64.70,87.74,780.29
1730754587757,0,INSERT,2001,105.73,44.16,50.60,49.53,54.59,69.18,100.16
1730754588258,0,INSERT,1834,814.08,44.48,54.68,51.68,63.65,86.78,116.93
1730754588759,0,INSERT,2001,120.51,44.83,50.73,49.44,55.20,71.10,86.97
1730754589260,0,INSERT,1848,855.04,44.83,56.58,51.97,62.24,90.75,824.83
1730754589761,0,INSERT,1885,182.53,45.02,51.71,50.49,56.32,72.38,123.90
1730754590262,0,INSERT,1796,78577.66,46.91,105.77,58.72,70.66,97.22,852.48
1730754590763,0,INSERT,2001,120.25,45.18,58.31,57.60,65.09,84.42,113.98
1730754591264,0,INSERT,1836,910.34,46.72,63.72,60.45,74.37,104.38,206.72
1730754591765,0,INSERT,1992,122.94,45.34,58.16,56.90,66.43,85.57,110.02
