timestamp,client_id,write_rate_limit_kbs,read_rate_limit_kbs,write_buffer_size_kb,max_write_buffer_number
1730149790357896,1,10240,10240,10240,4
1730149790420731,0,10240,147864,10240,4
1730149790420731,1,10240,10240,10240,4
1730149790483411,0,10240,147864,10240,4
1730149790483411,1,10240,10240,10240,4
1730149790547273,0,10240,147864,10240,4
1730149790547273,1,10240,10240,10240,4
1730149790608547,0,10240,147864,10240,4
1730149790608547,1,10240,10240,10240,4
1730149790671352,0,10240,147864,10240,4
1730149790671352,1,10240,10240,10240,4
1730149790735298,0,10240,147864,10240,4
1730149790735298,1,10240,10240,10240,4
1730149790798591,0,10240,147864,10240,4
1730149790798591,1,10240,10240,10240,4
1730149790859527,0,10240,147864,10240,4
1730149790859527,1,10240,10240,10240,4
1730149790922818,0,10240,147864,10240,4
1730149790922818,1,10240,10240,10240,4
1730149790986379,0,10240,147864,10240,4
1730149790986379,1,10240,10240,10240,4
1730149791050222,0,10240,147864,10240,4
1730149791050222,1,10240,10240,10240,4
1730149791113898,0,10240,147864,10240,4
1730149791113898,1,10240,10240,10240,4
1730149791178085,0,10240,147864,10240,4
1730149791178085,1,10240,10240,10240,4
1730149791241840,0,10240,147864,10240,4
1730149791241840,1,10240,10240,10240,4
1730149791304266,0,10240,147864,10240,4
1730149791304266,1,10240,10240,10240,4
1730149791365998,0,10240,147864,10240,4
1730149791365998,1,10240,10240,10240,4
1730149791428819,0,10240,147864,10240,4
1730149791428819,1,10240,10240,10240,4
1730149791492008,0,10240,147864,10240,4
1730149791492008,1,10240,10240,10240,4
1730149791555924,0,10240,147864,10240,4
1730149791555924,1,10240,10240,10240,4
1730149791619637,0,10240,147864,10240,4
1730149791619637,1,10240,10240,10240,4
1730149791681815,0,10240,147864,10240,4
1730149791681815,1,10240,10240,10240,4
1730149791744133,0,10240,147864,10240,4
1730149791744133,1,10240,10240,10240,4
1730149791806467,0,10240,147864,10240,4
1730149791806467,1,10240,10240,10240,4
1730149791868313,0,10240,147864,10240,4
1730149791868313,1,10240,10240,10240,4
1730149791932296,0,10240,147864,10240,4
1730149791932296,1,10240,10240,10240,4
1730149791995833,0,10240,147864,10240,4
1730149791995833,1,10240,10240,10240,4
1730149792057444,0,10240,147864,10240,4
1730149792057444,1,10240,10240,10240,4
1730149792119423,0,10240,147864,10240,4
1730149792119423,1,10240,10240,10240,4
1730149792183123,0,10240,147864,10240,4
1730149792183123,1,10240,10240,10240,4
1730149792246259,0,10240,147864,10240,4
1730149792246259,1,10240,10240,10240,4
1730149792309057,0,10240,147864,10240,4
1730149792309057,1,10240,10240,10240,4
1730149792372446,0,10240,147864,10240,4
1730149792372446,1,10240,10240,10240,4
1730149792433802,0,10240,147864,10240,4
1730149792433802,1,10240,10240,10240,4
1730149792497161,0,10240,147864,10240,4
1730149792497161,1,10240,10240,10240,4
1730149792559916,0,10240,147864,10240,4
1730149792559916,1,10240,10240,10240,4
1730149792622446,0,10240,147864,10240,4
1730149792622446,1,10240,10240,10240,4
1730149792685194,0,10240,147864,10240,4
1730149792685194,1,10240,10240,10240,4
1730149792748589,0,10240,147864,10240,4
1730149792748589,1,10240,10240,10240,4
1730149792810925,0,10240,147864,10240,4
1730149792810925,1,10240,10240,10240,4
1730149792873408,0,10240,147864,10240,4
1730149792873408,1,10240,10240,10240,4
1730149792936083,0,10240,147864,10240,4
1730149792936083,1,10240,10240,10240,4
1730149792998418,0,10240,147864,10240,4
1730149792998418,1,10240,10240,10240,4
1730149793061845,0,10240,147864,10240,4
1730149793061845,1,10240,10240,10240,4
1730149793126817,0,10240,147864,10240,4
1730149793126817,1,10240,10240,10240,4
1730149793188879,0,10240,147864,10240,4
1730149793188879,1,10240,10240,10240,4
1730149793253160,0,10240,147864,10240,4
1730149793253160,1,10240,10240,10240,4
1730149793315962,0,10240,147864,10240,4
1730149793315962,1,10240,10240,10240,4
1730149793377767,0,10240,147864,10240,4
1730149793377767,1,10240,10240,10240,4
1730149793442340,0,10240,147864,10240,4
1730149793442340,1,10240,10240,10240,4
1730149793504622,0,10240,147864,10240,4
1730149793504622,1,10240,10240,10240,4
1730149793566875,0,10240,147816,10240,4
1730149793566875,1,10240,10240,10240,4
1730149793630078,0,10240,147816,10240,4
1730149793630078,1,10240,10240,10240,4
1730149793694630,0,10240,147816,10240,4
1730149793694630,1,10240,10240,10240,4
1730149793757878,0,10240,147816,10240,4
1730149793757878,1,10240,10240,10240,4
1730149793820697,0,10240,147816,10240,4
1730149793820697,1,10240,10240,10240,4
1730149793884215,0,10240,147816,10240,4
1730149793884215,1,10240,10240,10240,4
1730149793947189,0,10240,147816,10240,4
1730149793947189,1,10240,10240,10240,4
1730149794011732,0,10240,147816,10240,4
1730149794011732,1,10240,10240,10240,4
1730149794077098,0,10240,147816,10240,4
1730149794077098,1,10240,10240,10240,4
1730149794139902,0,10240,147816,10240,4
1730149794139902,1,10240,10240,10240,4
1730149794205201,0,10240,147816,10240,4
1730149794205201,1,10240,10240,10240,4
1730149794269496,0,10240,147816,10240,4
1730149794269496,1,10240,10240,10240,4
1730149794332892,0,10240,147816,10240,4
1730149794332892,1,10240,10240,10240,4
1730149794395899,0,10240,147816,10240,4
1730149794395899,1,10240,10240,10240,4
1730149794457377,0,10240,147840,10240,4
1730149794457377,1,10240,10240,10240,4
1730149794520320,0,10240,147840,10240,4
1730149794520320,1,10240,10240,10240,4
1730149794582522,0,10240,147840,10240,4
1730149794582522,1,10240,10240,10240,4
1730149794645215,0,10240,147840,10240,4
1730149794645215,1,10240,10240,10240,4
1730149794708554,0,10240,147840,10240,4
1730149794708554,1,10240,10240,10240,4
1730149794772579,0,10240,147840,10240,4
1730149794772579,1,10240,10240,10240,4
1730149794835879,0,10240,147840,10240,4
1730149794835879,1,10240,10240,10240,4
1730149794898321,0,10240,147840,10240,4
1730149794898321,1,10240,10240,10240,4
1730149794960559,0,10240,147864,10240,4
1730149794960559,1,10240,10240,10240,4
1730149795024508,0,10240,147864,10240,4
1730149795024508,1,10240,10240,10240,4
1730149795086788,0,10240,147864,10240,4
1730149795086788,1,10240,10240,10240,4
1730149795150163,0,10240,147864,10240,4
1730149795150163,1,10240,10240,10240,4
1730149795215013,0,10240,147864,10240,4
1730149795215013,1,10240,10240,10240,4
1730149795278859,0,10240,147864,10240,4
1730149795278859,1,10240,10240,10240,4
1730149795344001,0,10240,147864,10240,4
1730149795344001,1,10240,10240,10240,4
1730149795406214,0,10240,147864,10240,4
1730149795406214,1,10240,10240,10240,4
1730149795467809,0,10240,147864,10240,4
1730149795467809,1,10240,10240,10240,4
1730149795533071,0,10240,147864,10240,4
1730149795533071,1,10240,10240,10240,4
1730149795597385,0,10240,147864,10240,4
1730149795597385,1,10240,10240,10240,4
1730149795660009,0,10240,147864,10240,4
1730149795660009,1,10240,10240,10240,4
1730149795732943,0,10240,147864,10240,4
1730149795732943,1,10240,10240,10240,4
1730149795794749,0,10240,147864,10240,4
1730149795794749,1,10240,10240,10240,4
1730149795856845,0,10240,147864,10240,4
1730149795856845,1,10240,10240,10240,4
1730149795919905,0,10240,147864,10240,4
1730149795919905,1,10240,10240,10240,4
1730149795983588,0,10240,147864,10240,4
1730149795983588,1,10240,10240,10240,4
1730149796046626,0,10240,147864,10240,4
1730149796046626,1,10240,10240,10240,4
1730149796112171,0,10240,147864,10240,4
1730149796112171,1,10240,10240,10240,4
1730149796173199,0,10240,147864,10240,4
1730149796173199,1,10240,10240,10240,4
1730149796236303,0,10240,147864,10240,4
1730149796236303,1,10240,10240,10240,4
1730149796299049,0,10240,147864,10240,4
1730149796299049,1,10240,10240,10240,4
1730149796362525,0,10240,147864,10240,4
1730149796362525,1,10240,10240,10240,4
1730149796427947,0,10240,147864,10240,4
1730149796427947,1,10240,10240,10240,4
1730149796493256,0,10240,147864,10240,4
1730149796493256,1,10240,10240,10240,4
1730149796557090,0,10240,147864,10240,4
1730149796557090,1,10240,10240,10240,4
1730149796621329,0,10240,147864,10240,4
1730149796621329,1,10240,10240,10240,4
1730149796686780,0,10240,147864,10240,4
1730149796686780,1,10240,10240,10240,4
1730149796751651,0,10240,147864,10240,4
1730149796751651,1,10240,10240,10240,4
1730149796814279,0,10240,147864,10240,4
1730149796814279,1,10240,10240,10240,4
1730149796877630,0,10240,147864,10240,4
1730149796877630,1,10240,10240,10240,4
1730149796940569,0,10240,147864,10240,4
1730149796940569,1,10240,10240,10240,4
1730149797004535,0,10240,147864,10240,4
1730149797004535,1,10240,10240,10240,4
1730149797066070,0,10240,147864,10240,4
1730149797066070,1,10240,10240,10240,4
1730149797129199,0,10240,147864,10240,4
1730149797129199,1,10240,10240,10240,4
1730149797194305,0,10240,147864,10240,4
1730149797194305,1,10240,10240,10240,4
1730149797258325,0,10240,147864,10240,4
1730149797258325,1,10240,10240,10240,4
1730149797322446,0,10240,147864,10240,4
1730149797322446,1,10240,10240,10240,4
1730149797388023,0,10240,147864,10240,4
1730149797388023,1,10240,10240,10240,4
1730149797450813,0,10240,147864,10240,4
1730149797450813,1,10240,10240,10240,4
1730149797514302,0,10240,147864,10240,4
1730149797514302,1,10240,10240,10240,4
1730149797577877,0,10240,147864,10240,4
1730149797577877,1,10240,10240,10240,4
1730149797640348,0,10240,147864,10240,4
1730149797640348,1,10240,10240,10240,4
1730149797704114,0,10240,147864,10240,4
1730149797704114,1,10240,10240,10240,4
1730149797768582,0,10240,147864,10240,4
1730149797768582,1,10240,10240,10240,4
1730149797832233,0,10240,147864,10240,4
1730149797832233,1,10240,10240,10240,4
1730149797895557,0,10240,147864,10240,4
1730149797895557,1,10240,10240,10240,4
1730149797957589,0,10240,147864,10240,4
1730149797957589,1,10240,10240,10240,4
1730149798020190,0,10240,147864,10240,4
1730149798020190,1,10240,10240,10240,4
1730149798083314,0,10240,147840,10240,4
1730149798083314,1,10240,10240,10240,4
1730149798146456,0,10240,147840,10240,4
1730149798146456,1,10240,10240,10240,4
1730149798210095,0,10240,147840,10240,4
1730149798210095,1,10240,10240,10240,4
1730149798272152,0,10240,147840,10240,4
1730149798272152,1,10240,10240,10240,4
1730149798335666,0,10240,147840,10240,4
1730149798335666,1,10240,10240,10240,4
1730149798400545,0,10240,147840,10240,4
1730149798400545,1,10240,10240,10240,4
1730149798462847,0,10240,147840,10240,4
1730149798462847,1,10240,10240,10240,4
1730149798526293,0,10240,147840,10240,4
1730149798526293,1,10240,10240,10240,4
1730149798590572,0,10240,147840,10240,4
1730149798590572,1,10240,10240,10240,4
1730149798653182,0,10240,147840,10240,4
1730149798653182,1,10240,10240,10240,4
1730149798718153,0,10240,147840,10240,4
1730149798718153,1,10240,10240,10240,4
1730149798783091,0,10240,147840,10240,4
1730149798783091,1,10240,10240,10240,4
1730149798846007,0,10240,147840,10240,4
1730149798846007,1,10240,10240,10240,4
1730149798907370,0,10240,147840,10240,4
1730149798907370,1,10240,10240,10240,4
1730149798971905,0,10240,147840,10240,4
1730149798971905,1,10240,10240,10240,4
1730149799035437,0,10240,147840,10240,4
1730149799035437,1,10240,10240,10240,4
1730149799098138,0,10240,147840,10240,4
1730149799098138,1,10240,10240,10240,4
1730149799161992,0,10240,147840,10240,4
1730149799161992,1,10240,10240,10240,4
1730149799223141,0,10240,147840,10240,4
1730149799223141,1,10240,10240,10240,4
1730149799285682,0,10240,147840,10240,4
1730149799285682,1,10240,10240,10240,4
1730149799350680,0,10240,147840,10240,4
1730149799350680,1,10240,10240,10240,4
1730149799413940,0,10240,147816,10240,4
1730149799413940,1,10240,10240,10240,4
1730149799477913,0,10240,147816,10240,4
1730149799477913,1,10240,10240,10240,4
1730149799541107,0,10240,147816,10240,4
1730149799541107,1,10240,10240,10240,4
1730149799604328,0,10240,147816,10240,4
1730149799604328,1,10240,10240,10240,4
1730149799669414,0,10240,147816,10240,4
1730149799669414,1,10240,10240,10240,4
1730149799732190,0,10240,147816,10240,4
1730149799732190,1,10240,10240,10240,4
1730149799796386,0,10240,147816,10240,4
1730149799796386,1,10240,10240,10240,4
1730149799858510,0,10240,147816,10240,4
1730149799858510,1,10240,10240,10240,4
1730149799922194,0,10240,147816,10240,4
1730149799922194,1,10240,10240,10240,4
1730149799984637,0,10240,147816,10240,4
1730149799984637,1,10240,10240,10240,4
1730149800046650,0,10240,147816,10240,4
1730149800046650,1,10240,10240,10240,4
1730149800111100,0,10240,147816,10240,4
1730149800111100,1,10240,10240,10240,4
1730149800175191,0,10240,147816,10240,4
1730149800175191,1,10240,10240,10240,4
1730149800239443,0,10240,147816,10240,4
1730149800239443,1,10240,10240,10240,4
1730149800303573,0,10240,147816,10240,4
1730149800303573,1,10240,10240,10240,4
1730149800367898,0,10240,147816,10240,4
1730149800367898,1,10240,10240,10240,4
1730149800430755,0,10240,147816,10240,4
1730149800430755,1,10240,10240,10240,4
1730149800492163,0,10240,147816,10240,4
1730149800492163,1,10240,10240,10240,4
1730149800555360,0,10240,147816,10240,4
1730149800555360,1,10240,10240,10240,4
1730149800618148,0,10240,147792,10240,4
1730149800618148,1,10240,10240,10240,4
1730149800680198,0,10240,147792,10240,4
1730149800680198,1,10240,10240,10240,4
1730149800743066,0,10240,147792,10240,4
1730149800743066,1,10240,10240,10240,4
1730149800807143,0,10240,147792,10240,4
1730149800807143,1,10240,10240,10240,4
1730149800870687,0,10240,147792,10240,4
1730149800870687,1,10240,10240,10240,4
1730149800934408,0,10240,147792,10240,4
1730149800934408,1,10240,10240,10240,4
1730149800998609,0,10240,147792,10240,4
1730149800998609,1,10240,10240,10240,4
1730149801061388,0,10240,147792,10240,4
1730149801061388,1,10240,10240,10240,4
1730149801125678,0,10240,147792,10240,4
1730149801125678,1,10240,10240,10240,4
1730149801189389,0,10240,147792,10240,4
1730149801189389,1,10240,10240,10240,4
1730149801252468,0,10240,147792,10240,4
1730149801252468,1,10240,10240,10240,4
1730149801317085,0,10240,147792,10240,4
1730149801317085,1,10240,10240,10240,4
1730149801385082,0,10240,147792,10240,4
1730149801385082,1,10240,10240,10240,4
1730149801450104,0,10240,147792,10240,4
1730149801450104,1,10240,10240,10240,4
1730149801514126,0,10240,147792,10240,4
1730149801514126,1,10240,10240,10240,4
1730149801579427,0,10240,147792,10240,4
1730149801579427,1,10240,10240,10240,4
1730149801642768,0,10240,147792,10240,4
1730149801642768,1,10240,10240,10240,4
